date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-20;bmo;3.28;3.22;2.0
2020-04-30;bmo;2.72;2.24;21.66
2020-07-30;bmo;1.93;1.25;53.79
2020-10-29;bmo;2.77;2.24;23.78
2021-02-25;bmo;3.25;3.05;6.61
2021-04-29;bmo;2.87;2.42;18.42
2021-07-29;bmo;3.35;2.87;16.63
2021-10-28;bmo;3.51;3.03;15.96
2022-02-24;bmo;3.6;3.53;1.94
2022-04-28;bmo;2.88;2.72;5.78
2022-07-28;bmo;3.39;3.34;1.45
2022-10-27;bmo;3.27;3.11;5.0
2023-02-23;bmo;3.52;3.44;2.29
2023-05-04;bmo;3.09;2.98;3.64
2023-08-03;bmo;3.41;3.21;6.31
2023-11-02;bmo;3.64;3.27;11.29
2024-02-22;bmo;3.38;3.26;3.53
2024-05-02;bmo;3.21;3.07;4.67
2024-08-01;bmo;3.42;3.33;2.66
2024-10-31;bmo;3.49;3.39;2.88
2025-02-27;bmo;3.89;3.88;0.39
2025-05-01;bmo;2.91;2.88;0.9
2025-07-31;bmo;3.73;3.37;10.83
2025-11-06;bmo;3.67;3.38;8.61
2026-02-26;bmo;1.93;3.75;-48.51
