date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-26;bmo;0.22;0.2;11.33
2020-04-30;bmo;0.25;0.2;24.88
2020-08-04;bmo;0.18;0.14;29.37
2020-10-27;amc;0.22;0.2;8.84
2021-02-24;amc;0.31;0.28;9.32
2021-04-28;amc;0.37;0.31;19.02
2021-07-28;amc;0.35;0.34;2.47
2021-10-27;amc;0.35;0.34;3.54
2022-02-22;amc;0.31;0.3;3.93
2022-04-27;amc;0.38;0.35;7.21
2022-07-27;amc;0.38;0.36;5.12
2022-10-26;amc;0.36;0.35;1.92
2023-02-21;amc;0.29;0.28;2.15
2023-04-26;amc;0.3;0.29;4.37
2023-07-26;amc;0.31;0.31;-0.71
2023-10-25;amc;0.36;0.33;7.87
2024-02-20;amc;0.32;0.33;-2.06
2024-04-29;amc;0.34;0.32;7.88
2024-07-29;amc;0.36;0.35;2.13
2024-10-28;amc;0.39;0.38;1.96
2025-02-18;amc;0.35;0.35;0.94
2025-04-23;amc;0.34;0.33;4.24
2025-07-30;amc;0.37;0.36;3.85
2025-10-28;amc;0.41;0.4;3.24
2026-02-17;amc;0.37;0.36;2.46
