date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-11;bmo;1.0;0.96;3.99
2020-05-07;bmo;0.74;0.51;45.55
2020-08-06;bmo;-0.61;-0.3;-103.52
2020-11-04;bmo;0.06;-0.04;268.73
2021-02-17;bmo;-0.1;0.02;-524.99
2021-05-05;bmo;0.02;0.1;-80.0
2021-07-29;bmo;0.56;0.4;41.36
2021-10-27;bmo;0.78;0.84;-6.64
2022-02-16;bmo;0.72;0.73;-1.82
2022-05-03;bmo;0.71;0.66;7.83
2022-07-27;bmo;1.29;1.05;23.37
2022-10-26;bmo;1.31;1.24;5.58
2023-02-09;bmo;1.59;1.22;30.12
2023-04-26;bmo;1.24;1.14;9.15
2023-07-26;bmo;1.63;1.58;3.21
2023-10-25;bmo;1.67;1.66;0.35
2024-02-07;bmo;1.68;1.57;7.09
2024-04-24;bmo;1.53;1.42;7.96
2024-08-07;bmo;1.91;1.86;2.64
2024-10-23;bmo;1.92;1.84;4.25
2025-02-06;bmo;1.76;1.68;4.48
2025-04-29;bmo;1.23;1.56;-21.26
2025-07-23;bmo;2.2;2.04;7.62
2025-10-22;bmo;1.78;1.88;-5.16
2026-02-11;bmo;2.08;2.02;3.16
