date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-29;bmo;1.4;1.42;-1.74
2020-05-05;bmo;0.43;0.52;-16.65
2020-07-29;bmo;1.27;0.76;67.79
2020-10-28;bmo;1.72;1.33;29.07
2021-02-05;bmo;1.03;0.93;10.94
2021-05-05;bmo;1.01;0.62;62.23
2021-08-04;bmo;1.92;1.89;1.79
2021-11-03;bmo;1.8;1.85;-2.57
2022-01-31;bmo;1.36;1.31;3.66
2022-05-04;bmo;1.12;0.99;13.26
2022-08-03;bmo;2.16;2.1;2.96
2022-11-02;bmo;2.27;2.12;7.05
2023-02-02;bmo;1.82;1.64;10.71
2023-05-03;bmo;1.41;1.34;5.45
2023-08-02;bmo;2.68;2.56;4.77
2023-11-01;bmo;2.74;2.67;2.67
2024-02-01;bmo;2.17;2.13;1.73
2024-04-30;bmo;1.94;1.65;17.73
2024-07-31;bmo;3.3;3.08;7.13
2024-10-30;bmo;3.37;3.24;4.01
2025-01-30;bmo;2.61;2.54;2.66
2025-04-30;bmo;2.67;2.2;21.5
2025-07-30;bmo;3.88;3.79;2.29
2025-10-30;bmo;3.88;3.78;2.69
2026-01-29;bmo;2.64;2.78;-4.97
