date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-30;bmo;1.67;1.6;4.18
2020-04-22;bmo;0.94;0.88;6.74
2020-07-23;bmo;1.42;1.25;13.49
2020-10-22;bmo;4.31;3.73;15.58
2021-02-04;bmo;4.48;4.24;5.7
2021-04-22;bmo;3.76;3.73;0.74
2021-07-22;bmo;3.18;2.86;11.11
2021-10-21;bmo;3.96;3.06;29.23
2022-02-03;bmo;3.33;3.21;3.79
2022-04-21;bmo;3.22;3.0;7.26
2022-07-21;bmo;2.36;2.27;3.91
2022-10-20;bmo;2.36;2.19;7.57
2023-02-02;bmo;1.98;1.9;3.97
2023-04-27;bmo;2.04;1.97;3.53
2023-07-26;bmo;2.3;2.26;1.87
2023-10-24;bmo;2.22;2.19;1.4
2024-02-01;bmo;2.15;2.11;1.68
2024-04-23;bmo;2.04;1.86;9.75
2024-07-23;bmo;2.35;2.33;0.68
2024-10-22;bmo;2.3;2.26;1.9
2025-01-30;bmo;2.23;2.18;2.09
2025-04-22;bmo;2.21;2.15;2.78
2025-07-22;bmo;2.62;2.57;1.87
2025-10-21;bmo;2.6;2.5;3.85
2026-02-10;bmo;2.42;2.36;2.63
2026-04-21;bmo;2.5;2.37;5.61
