date;timing;eps_actual;eps_estimated;surprise_pct
2020-05-05;amc;-0.09;-0.04;-125.0
2020-08-05;bmo;0.24;0.11;116.53
2020-11-04;bmo;0.32;0.27;20.47
2021-02-24;bmo;0.33;0.33;-0.98
2021-04-28;bmo;0.21;0.12;80.01
2021-07-28;bmo;0.31;0.24;30.2
2021-10-27;bmo;0.2;0.19;6.06
2022-02-23;bmo;0.04;0.28;-85.62
2022-04-27;bmo;-0.08;-0.16;51.44
2022-08-03;bmo;0.1;0.1;4.7
2022-10-26;bmo;0.23;0.21;12.14
2023-02-22;bmo;0.28;0.31;-10.47
2023-04-26;bmo;0.24;0.16;46.63
2023-08-02;bmo;0.46;0.29;59.38
2023-10-25;bmo;0.52;0.44;18.35
2024-02-21;bmo;0.56;0.53;4.73
2024-04-24;bmo;0.43;0.36;19.82
2024-07-24;bmo;0.67;0.57;17.03
2024-10-23;bmo;0.76;0.69;10.19
2025-02-12;bmo;0.99;0.82;20.6
2025-04-23;bmo;0.64;0.62;3.92
2025-07-30;bmo;0.95;0.83;14.36
2025-10-22;bmo;1.24;0.99;25.02
2026-02-11;bmo;1.36;1.3;4.9
2026-04-22;bmo;1.17;1.01;15.68
