date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-24;amc;0.2;0.19;5.78
2020-05-21;amc;0.2;0.16;21.94
2020-08-24;amc;0.25;0.23;6.12
2020-11-16;bmo;0.27;0.22;21.72
2021-02-22;amc;0.26;0.24;8.04
2021-05-20;amc;-0.25;-0.2;-24.66
2021-08-23;amc;0.27;0.24;11.27
2021-11-18;amc;0.27;0.26;4.51
2022-02-22;amc;0.29;0.27;5.6
2022-05-19;amc;0.3;0.28;6.73
2022-08-22;amc;0.4;0.38;4.94
2022-11-17;amc;0.42;0.34;20.37
2023-02-21;amc;0.53;0.39;35.37
2023-05-23;amc;0.52;0.46;12.62
2023-08-18;amc;0.72;0.64;12.0
2023-11-15;amc;0.69;0.58;18.6
2024-02-20;amc;2.44;0.26;851.77
2024-05-20;amc;0.66;0.62;5.63
2024-08-19;amc;0.76;0.71;6.95
2024-11-20;amc;0.78;0.74;5.76
2025-02-13;amc;0.81;0.78;3.94
2025-05-20;amc;0.8;0.77;3.59
2025-08-18;amc;0.95;0.89;7.31
2025-11-19;amc;0.93;0.89;4.36
2026-02-17;amc;1.03;0.94;9.94
