date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-04;amc;0.06;0.06;3.77
2020-04-21;amc;0.06;0.05;14.78
2020-07-22;amc;0.01;0.01;1.27
2020-10-21;amc;0.08;0.07;9.03
2021-02-02;amc;0.07;0.07;-6.7
2021-04-21;amc;0.11;0.1;9.25
2021-07-20;amc;0.15;0.13;14.64
2021-10-21;amc;0.14;0.13;10.97
2022-02-08;amc;0.11;0.11;5.43
2022-04-26;amc;0.11;0.11;1.14
2022-07-26;amc;0.19;0.18;2.84
2022-10-25;amc;0.19;0.18;3.48
2023-02-07;amc;0.17;0.18;-6.75
2023-04-25;amc;0.21;0.18;17.28
2023-07-26;amc;0.25;0.25;2.98
2023-10-26;amc;0.23;0.21;6.86
2024-02-06;amc;0.21;0.19;6.52
2024-04-24;amc;0.27;0.23;14.5
2024-07-24;amc;0.34;0.32;7.04
2024-10-29;amc;0.27;0.25;6.57
2025-02-04;amc;0.25;0.25;1.45
2025-04-23;amc;0.29;0.28;4.72
2025-07-23;amc;0.33;0.33;1.26
2025-10-29;amc;0.29;0.29;0.87
2026-02-03;amc;0.25;0.24;4.89
