date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-25;amc;0.26;0.21;22.07
2020-05-05;amc;0.19;0.17;10.14
2020-08-06;amc;0.25;0.14;77.17
2020-11-05;amc;0.04;0.04;-6.39
2021-02-10;amc;0.14;0.1;36.96
2021-05-06;amc;0.09;0.09;
2021-08-05;amc;0.37;0.14;166.67
2021-11-02;amc;0.2;0.27;-24.53
2022-02-17;amc;0.35;0.16;124.99
2022-05-10;amc;0.26;0.23;15.56
2022-08-09;amc;0.28;0.24;14.55
2022-11-01;amc;0.31;0.24;30.8
2023-02-07;amc;-0.03;-0.05;42.86
2023-05-09;amc;0.16;0.22;-27.64
2023-08-01;amc;0.31;0.22;40.33
2023-11-01;amc;0.1;0.19;-46.43
2024-02-06;amc;0.33;0.31;6.8
2024-04-30;amc;0.17;0.29;-40.64
2024-08-06;amc;0.84;0.37;129.85
2024-10-29;amc;0.47;0.42;12.02
2025-02-11;amc;0.55;0.49;11.83
2025-05-13;amc;0.62;0.44;39.84
2025-07-28;amc;0.75;0.65;16.24
2025-11-04;amc;0.78;0.67;16.24
2026-02-10;amc;0.88;0.75;17.84
