date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-27;amc;0.48;0.39;22.73
2020-04-22;amc;0.38;0.43;-11.63
2020-07-22;amc;0.37;0.26;41.1
2020-10-21;amc;0.59;0.42;40.14
2021-01-25;amc;0.61;0.51;19.14
2021-04-21;amc;0.58;0.5;15.54
2021-07-21;amc;0.62;0.61;1.64
2021-10-20;amc;0.57;0.63;-9.88
2022-01-31;amc;0.66;0.63;4.61
2022-04-27;amc;0.57;0.6;-5.0
2022-07-27;amc;0.68;0.67;1.77
2022-10-26;amc;0.66;0.64;2.54
2023-01-30;amc;0.73;0.69;6.41
2023-04-26;amc;0.74;0.62;19.11
2023-07-26;amc;0.75;0.8;-5.86
2023-10-25;amc;0.76;0.73;3.97
2024-01-29;amc;0.8;0.79;1.39
2024-04-24;amc;0.65;0.74;-12.16
2024-07-24;amc;0.77;0.76;0.79
2024-10-23;amc;0.71;0.75;-5.84
2025-01-27;amc;0.64;0.76;-15.79
2025-04-23;amc;0.7;0.67;3.86
2025-07-23;amc;0.75;0.79;-4.94
2025-10-22;amc;0.73;0.74;-1.11
2026-01-26;amc;0.77;0.76;0.79
2026-04-22;amc;0.7;0.75;-6.13
