date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-04;amc;0.12;0.17;-28.85
2020-04-28;amc;-0.23;-0.06;-293.03
2020-07-30;amc;-0.35;-1.16;69.88
2020-10-28;amc;0.65;0.18;261.94
2021-02-04;amc;0.34;-0.08;503.66
2021-04-28;amc;0.89;0.21;321.46
2021-07-28;amc;0.13;0.03;301.85
2021-10-27;amc;0.51;0.27;86.44
2022-02-03;amc;0.26;0.41;-37.28
2022-04-27;amc;0.38;0.37;2.12
2022-07-27;amc;0.68;0.45;52.64
2022-10-26;amc;0.3;0.3;-0.38
2023-02-02;amc;0.51;0.62;-17.59
2023-05-02;amc;0.63;0.41;55.22
2023-07-27;amc;0.72;0.54;33.71
2023-10-26;amc;0.39;0.46;-14.46
2024-02-06;amc;0.29;0.12;137.7
2024-04-24;amc;0.49;0.44;12.16
2024-07-24;amc;0.47;0.68;-31.27
2024-10-28;amc;0.22;0.43;-48.99
2025-02-05;amc;0.39;0.32;20.36
2025-05-05;amc;0.14;0.02;556.97
2025-07-30;amc;-0.01;0.31;-103.19
2025-10-23;amc;0.45;0.36;25.41
2026-02-10;amc;0.13;0.19;-32.87
