date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-29;bmo;2.18;2.18;-0.22
2020-04-30;bmo;1.2;1.08;10.64
2020-07-30;bmo;1.6;1.25;27.59
2020-10-27;bmo;2.89;2.7;7.13
2021-01-28;bmo;3.29;3.02;9.11
2021-04-28;bmo;3.13;2.57;21.82
2021-07-27;bmo;3.08;2.9;6.22
2021-10-28;bmo;2.77;2.47;12.03
2022-02-01;bmo;2.14;2.04;4.97
2022-04-28;bmo;2.1;1.7;23.56
2022-07-28;bmo;1.77;2.13;-16.8
2022-10-27;bmo;0.76;0.7;9.25
2023-02-02;bmo;-0.1;-0.34;70.73
2023-05-04;bmo;-0.41;-0.74;44.25
2023-08-01;bmo;-0.11;-0.35;68.3
2023-10-27;bmo;1.05;0.83;26.24
2024-02-01;bmo;0.92;0.78;17.39
2024-05-02;bmo;0.56;0.55;1.11
2024-07-30;bmo;1.09;0.84;30.25
2024-10-29;bmo;1.22;1.05;16.52
2025-02-05;bmo;1.49;1.27;17.3
2025-04-30;bmo;0.75;0.66;13.85
2025-07-29;bmo;1.08;0.42;159.66
2025-11-04;bmo;1.43;1.19;20.02
2026-02-04;bmo;1.41;1.28;9.92
