date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-19;amc;1.66;1.84;-9.59
2020-04-22;amc;1.99;1.39;43.37
2020-07-22;amc;2.0;1.44;39.28
2020-10-21;amc;1.99;1.72;15.83
2021-02-17;amc;2.2;1.79;22.77
2021-04-21;amc;2.57;2.12;21.37
2021-07-21;amc;3.06;2.5;22.6
2021-10-20;amc;2.57;2.47;4.05
2022-02-16;amc;2.73;2.65;2.86
2022-04-20;amc;3.07;2.44;26.03
2022-07-20;amc;3.7;3.34;10.72
2022-10-26;amc;3.49;3.41;2.5
2023-02-22;amc;3.57;3.57;-0.05
2023-04-20;amc;3.61;3.38;6.91
2023-07-26;amc;4.37;4.11;6.41
2023-10-25;amc;4.12;3.73;10.6
2024-02-21;amc;3.18;3.05;4.43
2024-05-01;amc;4.32;3.31;30.51
2024-07-24;amc;4.76;4.17;14.24
2024-10-22;amc;4.11;4.0;2.79
2025-02-18;bmo;3.84;3.63;5.93
2025-04-22;bmo;4.32;4.36;-0.84
2025-07-22;bmo;4.88;4.78;2.09
2025-10-21;bmo;4.98;4.62;7.8
2026-02-17;bmo;4.92;4.97;-0.91
2026-04-21;bmo;5.51;4.67;18.08
