date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-23;bmo;0.02;;771.14
2020-04-24;bmo;-0.16;-0.17;5.21
2020-07-23;bmo;0.03;-0.03;217.32
2020-10-22;bmo;0.29;0.21;36.57
2021-01-26;bmo;0.39;0.4;-1.39
2021-04-22;bmo;0.51;0.51;-0.38
2021-07-22;bmo;0.77;0.75;2.2
2021-10-21;bmo;0.89;0.81;9.93
2022-01-26;bmo;0.96;0.94;2.15
2022-04-21;bmo;1.07;0.92;16.06
2022-07-21;bmo;0.58;0.65;-11.34
2022-10-20;bmo;0.26;0.27;-3.98
2023-01-25;bmo;0.52;0.47;9.86
2023-04-21;bmo;0.52;0.45;16.24
2023-07-20;bmo;0.35;0.36;-1.44
2023-10-19;bmo;0.39;0.34;15.14
2024-01-24;bmo;0.27;0.23;17.07
2024-04-23;bmo;0.32;0.28;12.93
2024-07-23;bmo;0.46;0.38;21.31
2024-10-22;bmo;0.38;0.37;2.76
2025-01-23;bmo;0.31;0.22;43.23
2025-04-24;bmo;0.24;0.23;4.59
2025-07-23;bmo;0.54;0.44;21.81
2025-10-23;bmo;0.46;0.41;11.12
2026-01-22;bmo;0.47;0.32;46.66
