date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-28;amc;1.46;1.41;3.7
2020-05-05;bmo;-0.82;-1.14;28.15
2020-07-23;bmo;-3.54;-3.86;8.29
2020-10-22;bmo;-3.23;-2.93;-10.39
2021-01-26;bmo;-2.55;-2.93;12.84
2021-04-22;bmo;-3.51;-3.64;3.59
2021-07-22;bmo;-0.3;-0.44;31.79
2021-10-21;bmo;1.47;1.33;10.22
2022-01-27;bmo;0.24;0.22;8.86
2022-04-21;bmo;-1.33;-1.51;11.77
2022-07-21;bmo;2.19;1.97;11.33
2022-10-20;bmo;2.53;2.39;5.88
2023-01-26;bmo;0.92;0.93;-0.71
2023-04-20;bmo;-0.62;-0.48;-28.95
2023-07-25;bmo;3.0;2.7;10.95
2023-10-19;bmo;1.83;1.87;-2.03
2024-01-25;bmo;0.3;0.18;65.96
2024-04-18;bmo;-0.92;-1.05;12.13
2024-07-17;amc;2.55;2.38;7.35
2024-10-31;bmo;2.25;2.22;1.46
2025-01-22;amc;0.97;0.47;106.7
2025-04-23;amc;-0.77;-0.77;-0.05
2025-07-23;amc;1.42;1.6;-11.25
2025-10-23;amc;1.05;1.1;-4.66
2026-01-22;amc;0.43;0.11;297.23
2026-04-20;amc;-1.68;-1.59;-5.75
