date;timing;eps_actual;eps_estimated;surprise_pct
2020-03-12;amc;0.12;0.05;121.77
2020-06-04;amc;0.12;0.1;18.42
2020-09-03;amc;0.17;0.08;118.59
2020-12-03;amc;0.22;0.13;63.31
2021-03-11;amc;0.37;0.22;65.97
2021-06-03;amc;0.44;0.28;58.64
2021-09-02;amc;0.47;0.4;18.64
2021-12-02;amc;0.58;0.46;25.36
2022-03-10;amc;0.48;0.48;0.31
2022-06-09;amc;0.38;0.46;-17.82
2022-09-08;amc;0.44;0.42;4.3
2022-12-08;amc;0.57;0.42;34.22
2023-03-09;amc;0.65;0.52;23.98
2023-06-08;amc;0.72;0.56;28.73
2023-09-06;amc;0.72;0.66;9.44
2023-12-07;amc;0.79;0.63;24.79
2024-03-07;amc;0.76;0.65;17.5
2024-06-06;amc;0.82;0.79;3.71
2024-09-05;amc;0.97;0.81;20.44
2024-12-05;amc;0.9;0.87;3.02
2025-03-13;amc;0.86;0.85;0.7
2025-06-05;amc;0.9;0.81;10.45
2025-09-04;amc;0.92;0.85;8.56
2025-12-04;amc;1.01;0.92;10.3
2026-03-17;amc;1.01;0.95;6.36
