date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-26;amc;1.88;1.86;1.25
2020-05-20;amc;-0.99;-0.74;-33.87
2020-08-19;amc;0.25;-0.42;159.95
2020-11-18;amc;1.13;0.1;997.51
2021-02-24;amc;3.03;2.98;1.54
2021-05-19;amc;1.25;1.21;3.01
2021-08-18;amc;1.34;0.77;73.9
2021-11-17;amc;0.92;0.61;51.0
2022-02-23;amc;2.3;2.27;1.18
2022-05-18;amc;0.64;0.52;21.96
2022-08-17;amc;0.52;0.41;26.5
2022-11-16;amc;0.4;0.2;101.69
2023-02-23;bmo;1.86;1.62;14.83
2023-05-18;bmo;0.33;0.28;19.86
2023-08-23;bmo;0.4;0.33;20.22
2023-11-16;bmo;0.48;0.35;36.76
2024-02-29;bmo;2.06;1.87;10.09
2024-06-04;bmo;0.38;0.33;14.63
2024-08-28;bmo;0.37;0.36;3.63
2024-11-25;bmo;0.49;0.47;4.82
2025-02-27;bmo;2.09;2.04;2.22
2025-05-29;bmo;0.49;0.47;3.99
2025-08-28;bmo;0.37;0.38;-1.89
2025-11-20;bmo;0.35;0.4;-11.87
2026-03-04;bmo;2.05;1.77;15.8
