date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-04;bmo;1.42;1.43;-0.84
2020-05-20;bmo;-1.48;-0.55;-167.87
2020-08-10;bmo;-6.13;-4.55;-34.72
2020-10-29;bmo;-5.62;-4.95;-13.55
2021-02-22;bmo;-5.02;-5.19;3.19
2021-04-29;bmo;-4.44;-4.61;3.65
2021-08-04;bmo;-5.06;-4.38;-15.63
2021-10-29;bmo;-4.91;-4.21;-16.51
2022-02-04;bmo;-4.78;-3.92;-21.98
2022-05-05;bmo;-4.57;-4.48;-1.91
2022-07-28;bmo;-2.08;-2.3;9.69
2022-11-03;bmo;0.26;0.17;49.93
2023-02-07;bmo;-1.12;-1.34;16.59
2023-05-04;bmo;-0.23;-0.69;66.76
2023-07-27;bmo;1.82;1.58;14.85
2023-10-26;bmo;3.85;3.39;13.44
2024-02-01;bmo;1.25;1.13;10.79
2024-04-25;bmo;1.77;1.31;35.18
2024-07-25;bmo;3.21;2.75;16.6
2024-10-29;bmo;5.2;5.03;3.3
2025-01-28;bmo;1.63;1.5;9.0
2025-04-29;bmo;2.71;2.53;7.02
2025-07-29;bmo;4.38;4.08;7.33
2025-10-28;bmo;5.75;5.68;1.24
2026-01-29;bmo;2.8;2.8;0.13
