date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-06;bmo;1.52;1.22;24.59
2020-05-11;bmo;1.62;1.45;11.87
2020-08-06;bmo;1.04;0.89;16.65
2020-11-05;bmo;1.51;1.14;32.69
2021-02-05;bmo;1.74;1.45;20.32
2021-05-06;bmo;1.53;1.56;-1.83
2021-08-05;bmo;0.77;1.2;-35.7
2021-11-09;bmo;1.29;1.35;-4.3
2022-02-03;bmo;1.27;1.23;3.1
2022-05-05;bmo;1.45;1.53;-4.96
2022-08-11;bmo;1.05;1.18;-11.22
2022-11-04;bmo;1.2;0.97;24.12
2023-02-02;bmo;1.32;1.14;15.33
2023-05-04;bmo;1.74;1.49;16.77
2023-08-15;bmo;1.55;1.48;4.86
2023-11-03;bmo;1.73;1.41;22.98
2024-02-01;bmo;1.82;1.6;14.0
2024-05-02;bmo;2.08;1.95;6.63
2024-08-14;bmo;1.84;1.73;6.27
2024-11-01;bmo;1.88;1.62;15.88
2025-01-30;bmo;1.65;1.5;10.3
2025-05-01;bmo;2.35;2.15;9.36
2025-08-12;bmo;2.08;2.03;2.36
2025-10-30;bmo;2.55;2.17;17.6
2026-02-05;bmo;1.97;1.92;2.6
