date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-23;bmo;1.71;1.7;0.5
2020-04-22;bmo;2.13;1.96;8.68
2020-07-23;bmo;2.2;1.77;24.13
2020-10-22;bmo;1.72;1.73;-0.85
2021-01-25;bmo;1.69;1.62;4.27
2021-04-23;bmo;1.8;1.92;-6.49
2021-07-23;bmo;1.47;1.71;-13.84
2021-10-25;bmo;1.62;1.65;-1.96
2022-01-26;bmo;1.3;1.25;4.4
2022-04-22;bmo;1.35;1.23;9.57
2022-07-26;bmo;1.34;1.32;1.73
2022-10-25;bmo;1.4;1.45;-3.4
2023-01-25;bmo;1.54;1.51;1.95
2023-04-25;bmo;1.67;1.32;26.81
2023-07-25;bmo;1.65;1.48;11.53
2023-10-24;bmo;1.74;1.59;9.1
2024-01-24;bmo;1.51;1.54;-2.13
2024-04-23;bmo;2.01;1.64;22.46
2024-07-23;bmo;1.96;1.71;14.61
2024-10-22;bmo;1.83;1.71;7.22
2025-01-28;bmo;1.34;1.61;-16.9
2025-04-22;bmo;1.7;1.8;-5.29
2025-08-01;bmo;1.92;1.66;15.97
2025-10-30;bmo;1.82;1.75;3.93
2026-01-27;bmo;1.86;1.81;2.66
