date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-30;bmo;1.13;1.15;-1.32
2020-04-24;bmo;1.26;1.22;2.99
2020-07-24;bmo;1.18;1.15;2.8
2020-10-21;bmo;1.25;1.21;2.9
2021-01-26;bmo;1.21;1.17;3.3
2021-04-21;bmo;1.31;1.29;1.62
2021-07-21;bmo;1.37;1.3;5.47
2021-10-20;bmo;1.41;1.36;3.64
2022-01-25;bmo;1.31;1.28;2.18
2022-04-22;bmo;1.35;1.32;2.05
2022-07-22;bmo;1.31;1.33;-1.13
2022-10-21;bmo;1.32;1.29;2.53
2023-01-24;bmo;1.19;1.19;0.26
2023-04-25;bmo;1.2;1.19;0.56
2023-07-25;bmo;1.21;1.17;3.77
2023-10-24;bmo;1.22;1.18;3.55
2024-01-23;bmo;1.08;1.08;-0.15
2024-04-22;bmo;1.15;1.12;2.56
2024-07-22;bmo;1.15;1.15;
2024-10-22;bmo;1.19;1.18;0.71
2025-01-24;bmo;1.18;1.05;11.95
2025-04-22;bmo;1.15;1.13;1.7
2025-07-21;bmo;1.22;1.19;2.59
2025-10-29;bmo;1.21;1.19;1.53
2026-01-30;bmo;1.09;1.06;3.28
