date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-03;bmo;0.3;0.32;-7.48
2020-05-09;during;0.1;0.15;-34.27
2020-08-08;during;0.12;0.02;544.81
2020-10-31;during;0.27;0.2;34.25
2021-02-01;bmo;0.35;0.28;26.11
2021-05-03;bmo;0.35;0.34;4.46
2021-08-02;bmo;0.63;0.49;28.76
2021-11-01;bmo;0.87;0.74;18.25
2022-02-07;bmo;1.09;0.94;15.98
2022-05-02;bmo;1.22;1.05;16.33
2022-08-01;bmo;1.34;1.26;6.32
2022-10-31;bmo;1.45;1.31;10.44
2023-02-06;bmo;1.32;1.26;4.41
2023-05-01;bmo;1.19;1.08;9.75
2023-07-31;bmo;1.33;1.21;9.82
2023-10-30;bmo;1.39;1.34;3.45
2024-02-05;bmo;1.25;1.2;4.01
2024-04-29;bmo;1.08;1.05;3.31
2024-07-29;bmo;0.96;0.92;4.58
2024-10-28;bmo;0.99;0.97;2.44
2025-02-10;bmo;0.95;0.97;-2.44
2025-05-05;bmo;0.55;0.5;9.59
2025-08-04;bmo;0.53;0.53;-0.39
2025-11-03;bmo;0.63;0.54;17.58
2026-02-09;amc;0.64;0.62;2.55
