date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-03;amc;1.1;1.03;7.08
2020-05-04;amc;1.61;1.04;54.78
2020-08-06;amc;0.48;0.36;34.83
2020-11-19;amc;0.75;0.54;38.89
2021-02-01;amc;0.64;0.69;-7.11
2021-05-03;amc;1.04;0.75;39.13
2021-08-02;amc;0.74;0.98;-24.57
2021-11-18;amc;0.82;0.86;-4.28
2022-01-31;amc;0.56;0.83;-32.26
2022-05-02;amc;0.72;0.88;-17.81
2022-08-01;amc;0.64;0.91;-29.9
2022-11-17;amc;0.84;0.74;12.9
2023-01-30;amc;0.49;0.62;-21.53
2023-05-01;amc;1.01;0.71;41.85
2023-07-31;amc;1.37;1.0;36.75
2023-11-16;amc;1.33;1.31;1.25
2024-01-29;amc;1.45;1.15;26.61
2024-04-29;amc;1.62;1.34;21.09
2024-07-29;amc;1.63;1.52;7.59
2024-11-25;amc;1.41;1.26;11.87
2025-02-03;amc;1.35;1.2;12.7
2025-04-28;amc;1.69;1.46;15.41
2025-07-28;amc;1.76;1.65;6.86
2025-11-24;amc;2.09;1.89;10.63
2026-02-02;amc;2.17;1.65;31.23
