date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-30;bmo;0.95;0.95;-0.37
2020-05-05;bmo;0.84;0.83;1.5
2020-07-30;bmo;0.7;0.59;18.54
2020-10-29;bmo;0.88;0.75;18.06
2021-02-09;bmo;0.95;0.85;11.42
2021-05-04;bmo;0.91;0.77;18.85
2021-08-03;bmo;1.06;0.95;11.68
2021-11-02;bmo;1.15;1.12;3.05
2022-02-08;bmo;1.08;1.0;8.28
2022-05-03;bmo;0.82;0.67;22.03
2022-08-02;bmo;0.88;0.75;17.16
2022-11-08;bmo;0.82;0.79;3.9
2023-02-07;bmo;0.89;0.78;13.96
2023-05-02;bmo;0.84;0.8;5.37
2023-08-02;bmo;0.85;0.83;2.72
2023-11-01;bmo;0.92;0.84;8.93
2024-02-06;bmo;0.87;0.84;3.07
2024-05-01;bmo;0.79;0.65;21.73
2024-07-31;bmo;0.97;0.85;13.65
2024-11-05;bmo;1.18;1.03;14.71
2025-02-11;bmo;1.13;0.98;15.32
2025-05-02;bmo;1.03;0.95;8.14
2025-08-05;bmo;1.12;1.06;5.54
2025-11-06;bmo;1.09;0.98;11.16
2026-02-10;bmo;0.46;0.43;6.59
