date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-28;amc;64.41;59.0;9.16
2020-04-23;during;44.96;45.61;-1.42
2020-07-22;bmo;42.5;43.93;-3.26
2020-10-20;bmo;65.11;60.22;8.12
2021-01-28;bmo;76.93;79.82;-3.62
2021-04-21;bmo;63.21;65.08;-2.87
2021-07-21;bmo;82.45;72.43;13.84
2021-10-21;bmo;86.44;88.98;-2.85
2022-02-01;bmo;89.09;99.77;-10.7
2022-04-26;bmo;116.56;96.94;20.23
2022-07-26;bmo;123.65;126.82;-2.5
2022-10-25;bmo;118.51;121.71;-2.63
2023-01-31;bmo;133.44;98.88;34.95
2023-04-25;bmo;99.89;88.96;12.28
2023-07-25;bmo;116.54;101.5;14.82
2023-10-24;bmo;125.26;115.6;8.35
2024-01-30;bmo;121.56;121.5;0.05
2024-04-23;bmo;116.41;103.97;11.97
2024-07-23;during;120.69;121.21;-0.43
2024-10-22;bmo;130.5;131.0;-0.38
2025-01-28;bmo;139.93;129.35;8.18
2025-04-22;bmo;94.83;106.07;-10.6
2025-07-23;during;108.54;106.2;2.2
2025-10-22;bmo;112.33;109.36;2.72
2026-01-28;bmo;121.54;105.9;14.76
2026-04-22;bmo;67.76;79.2;-14.44
