date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-27;amc;0.5;0.4;25.4
2020-05-27;amc;0.44;0.49;-10.95
2020-08-27;amc;0.84;0.66;27.27
2020-11-19;amc;0.86;0.67;28.03
2021-02-25;amc;0.73;0.55;31.65
2021-05-26;amc;0.87;0.73;19.28
2021-08-26;amc;1.23;0.77;60.19
2021-11-18;amc;1.1;0.87;27.06
2022-02-28;amc;0.78;0.71;9.58
2022-05-26;amc;0.83;0.85;-2.83
2022-08-25;amc;0.83;0.8;3.24
2022-11-29;amc;0.99;0.85;17.12
2023-02-27;amc;0.99;0.9;10.4
2023-05-25;amc;1.31;1.12;16.62
2023-08-24;amc;1.43;1.26;13.61
2023-11-28;amc;1.53;1.41;8.72
2024-02-26;amc;1.57;1.47;7.03
2024-05-23;amc;1.74;1.58;10.12
2024-08-22;amc;1.75;1.65;6.05
2024-11-26;amc;1.89;1.76;7.49
2025-02-25;amc;1.92;1.78;8.06
2025-05-22;amc;0.25;0.15;68.02
2025-08-21;amc;2.21;2.12;4.44
2025-11-25;amc;2.32;2.17;6.74
2026-02-24;amc;2.47;2.32;6.41
