date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-05;amc;1.07;1.04;2.79
2020-05-07;amc;0.96;0.93;3.19
2020-07-29;amc;0.82;0.69;18.03
2020-10-28;amc;0.97;0.9;7.29
2021-02-03;amc;0.67;0.9;-25.28
2021-05-05;amc;0.97;0.94;2.89
2021-07-28;amc;0.99;0.96;2.64
2021-10-27;amc;1.06;1.05;1.13
2022-02-02;amc;1.1;1.04;5.59
2022-05-04;amc;1.08;1.04;4.16
2022-07-27;amc;1.14;1.09;4.35
2022-11-02;amc;1.17;1.16;0.76
2023-02-02;amc;1.01;1.03;-1.59
2023-05-03;amc;1.11;1.05;6.0
2023-08-02;amc;1.1;0.99;11.37
2023-11-01;amc;1.16;1.09;6.39
2024-02-06;amc;1.18;1.04;13.94
2024-05-01;amc;1.12;1.11;1.05
2024-07-31;amc;1.17;1.12;4.62
2024-10-30;amc;1.25;1.15;9.03
2025-02-05;amc;1.21;1.13;7.55
2025-04-30;amc;1.23;1.2;2.55
2025-07-30;amc;1.31;1.26;3.99
2025-10-29;bmo;1.39;1.3;6.73
2026-02-04;bmo;1.35;1.32;2.02
