date;timing;eps_actual;eps_estimated;surprise_pct
2020-03-03;amc;0.44;0.44;0.33
2020-05-21;amc;0.22;0.29;-24.8
2020-08-25;amc;0.32;0.23;39.92
2020-12-01;amc;0.37;0.34;8.95
2021-03-02;amc;0.52;0.42;24.88
2021-06-01;amc;0.46;0.42;9.42
2021-09-02;amc;0.47;0.42;10.91
2021-11-30;amc;0.52;0.49;6.66
2022-03-01;amc;0.53;0.46;14.63
2022-06-01;amc;0.44;0.45;-2.83
2022-08-30;amc;0.48;0.48;0.11
2022-11-29;amc;0.57;0.57;0.77
2023-03-02;amc;0.63;0.53;17.76
2023-05-30;amc;0.52;0.48;7.44
2023-08-29;amc;0.49;0.47;5.37
2023-11-28;amc;0.52;0.5;3.18
2024-02-29;amc;0.48;0.45;6.99
2024-06-04;amc;0.42;0.39;8.18
2024-09-04;amc;0.5;0.47;6.64
2024-12-05;amc;0.58;0.56;3.78
2025-03-06;amc;0.49;0.5;-1.75
2025-06-03;amc;0.38;0.33;16.33
2025-09-03;amc;0.44;0.42;5.41
2025-12-04;amc;0.11;0.51;-78.52
2026-03-09;amc;0.65;0.59;10.75
