date;timing;eps_actual;eps_estimated;surprise_pct
2020-03-19;bmo;1.91;1.73;10.43
2020-06-25;bmo;1.9;1.84;3.16
2020-09-24;bmo;1.7;1.73;-1.98
2020-12-17;bmo;2.17;2.05;5.95
2021-03-18;bmo;2.03;1.9;6.76
2021-06-24;bmo;2.4;2.24;7.32
2021-09-23;bmo;2.2;2.19;0.68
2021-12-16;bmo;2.78;2.63;5.79
2022-03-17;bmo;2.54;2.37;7.35
2022-06-23;bmo;2.9;2.83;2.31
2022-09-22;bmo;2.6;2.57;1.09
2022-12-16;bmo;3.08;2.93;5.3
2023-03-23;bmo;2.39;2.5;-4.36
2023-06-22;bmo;3.15;3.0;5.08
2023-09-28;bmo;2.71;2.63;2.86
2023-12-19;bmo;3.27;3.13;4.46
2024-03-21;bmo;2.77;2.66;4.05
2024-06-20;bmo;3.13;3.16;-0.93
2024-09-26;bmo;2.79;2.77;0.63
2024-12-19;bmo;3.59;3.42;5.12
2025-03-20;bmo;2.82;2.81;0.25
2025-06-20;bmo;3.49;3.32;5.03
2025-09-25;bmo;3.03;2.97;1.97
2025-12-18;bmo;3.94;3.72;5.87
2026-03-19;bmo;2.93;2.84;3.26
