date;timing;eps_actual;eps_estimated;surprise_pct
2020-03-05;bmo;0.57;0.56;2.57
2020-06-18;bmo;1.22;1.14;7.46
2020-09-11;bmo;0.73;0.54;35.16
2020-12-03;bmo;0.71;0.66;8.33
2021-03-04;bmo;0.81;0.68;18.74
2021-06-17;bmo;1.19;0.99;20.47
2021-09-10;bmo;0.8;0.64;24.31
2021-12-02;bmo;0.78;0.67;15.7
2022-03-03;bmo;0.91;0.74;23.19
2022-06-16;bmo;1.45;1.28;13.32
2022-09-09;bmo;0.9;0.83;8.84
2022-12-01;bmo;0.88;0.82;7.32
2023-03-02;bmo;0.99;0.9;9.51
2023-06-15;bmo;1.51;1.45;3.97
2023-09-08;bmo;0.96;0.91;5.11
2023-11-30;bmo;0.95;0.92;3.62
2024-03-07;bmo;1.34;1.13;18.3
2024-06-20;bmo;1.43;1.37;4.74
2024-09-12;bmo;0.93;0.91;1.69
2024-12-05;bmo;0.84;0.97;-13.22
2025-03-06;bmo;1.14;1.11;2.48
2025-06-20;bmo;1.49;1.46;2.23
2025-09-11;bmo;1.04;1.0;4.25
2025-12-04;bmo;1.05;1.03;1.69
2026-03-05;bmo;1.28;1.2;6.47
