date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-20;bmo;0.54;0.52;3.39
2020-04-30;bmo;0.57;0.49;16.32
2020-07-30;bmo;0.53;0.16;222.68
2020-10-29;bmo;0.75;0.52;43.33
2021-02-18;bmo;0.69;0.59;17.57
2021-04-29;bmo;0.94;0.63;49.26
2021-07-29;bmo;1.13;0.75;49.76
2021-10-28;bmo;1.02;0.86;17.98
2022-02-17;bmo;0.87;0.78;12.09
2022-04-28;bmo;1.0;0.91;9.55
2022-07-28;bmo;1.09;1.02;6.67
2022-10-27;bmo;0.97;0.96;1.36
2023-02-23;bmo;0.78;0.85;-8.22
2023-04-27;bmo;1.04;0.96;8.33
2023-07-27;bmo;1.09;1.08;1.38
2023-10-26;bmo;0.86;0.96;-10.8
2024-02-22;bmo;0.84;0.76;10.12
2024-04-23;bmo;0.82;0.95;-13.81
2024-07-25;bmo;0.98;1.03;-4.72
2024-10-24;bmo;0.88;0.88;0.22
2025-02-20;bmo;0.8;0.74;7.76
2025-04-24;bmo;0.79;0.78;1.47
2025-07-24;bmo;0.87;0.92;-5.78
2025-10-30;bmo;0.84;0.76;11.01
2026-02-19;bmo;0.59;0.65;-9.28
