date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-17;bmo;0.39;0.37;6.84
2020-04-17;bmo;0.25;0.24;2.96
2020-07-24;bmo;0.05;-0.01;486.1
2020-10-16;bmo;0.16;0.13;25.94
2021-01-22;bmo;0.22;0.17;29.07
2021-04-23;bmo;0.21;0.19;12.76
2021-07-23;bmo;0.3;0.26;15.79
2021-10-22;bmo;0.36;0.36;0.83
2022-01-21;bmo;0.41;0.39;5.07
2022-04-22;bmo;0.34;0.33;2.0
2022-07-22;bmo;0.5;0.4;25.09
2022-10-21;bmo;0.63;0.55;14.32
2023-01-20;bmo;0.71;0.68;4.9
2023-04-21;bmo;0.63;0.61;3.59
2023-07-21;bmo;0.72;0.71;1.0
2023-10-20;bmo;0.78;0.77;1.62
2024-01-19;bmo;0.86;0.83;3.23
2024-04-19;bmo;0.75;0.75;0.14
2024-07-19;bmo;0.85;0.83;2.55
2024-10-18;bmo;0.89;0.88;0.63
2025-01-17;bmo;0.92;0.9;2.01
2025-04-25;bmo;0.72;0.73;-1.34
2025-07-18;bmo;0.74;0.73;1.87
2025-10-17;bmo;0.69;0.66;3.95
2026-01-23;bmo;0.78;0.74;4.96
2026-04-24;bmo;;0.52;
