date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-11;bmo;0.89;0.87;2.73
2020-04-29;bmo;0.53;0.56;-5.03
2020-07-28;bmo;0.18;0.17;7.32
2020-10-27;bmo;0.66;0.55;19.75
2021-02-02;bmo;0.85;0.78;8.99
2021-04-27;bmo;0.86;0.73;17.59
2021-07-27;bmo;0.95;0.87;8.64
2021-10-26;bmo;0.87;0.83;4.49
2022-02-01;bmo;0.87;0.81;8.06
2022-04-26;bmo;0.78;0.76;2.44
2022-07-26;bmo;0.83;0.83;-0.5
2022-10-25;bmo;0.85;0.85;-0.54
2023-01-31;bmo;0.96;0.88;9.65
2023-04-25;bmo;0.92;0.87;6.07
2023-07-25;bmo;0.97;0.94;3.0
2023-10-31;bmo;0.91;0.9;1.13
2024-02-06;bmo;0.81;0.86;-5.32
2024-04-29;amc;0.89;0.85;4.65
2024-07-29;amc;0.93;0.93;0.24
2024-11-04;amc;-0.17;0.49;-134.38
2025-02-11;amc;0.76;0.75;1.43
2025-05-08;amc;0.78;0.72;8.32
2025-07-29;amc;0.87;0.84;4.0
2025-10-28;amc;0.89;0.85;4.61
2026-02-19;amc;0.88;0.86;2.08
