date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-12;bmo;2.95;2.97;-0.76
2020-04-22;bmo;2.01;1.96;2.68
2020-07-22;bmo;3.72;1.69;120.47
2020-10-21;bmo;6.89;6.22;10.76
2021-02-03;bmo;5.46;5.07;7.73
2021-04-21;bmo;5.89;4.76;23.66
2021-07-21;bmo;11.12;6.16;80.53
2021-10-20;bmo;11.21;9.3;20.59
2022-02-09;bmo;11.39;10.06;13.23
2022-04-20;bmo;11.96;10.34;15.69
2022-07-20;bmo;12.18;12.14;0.33
2022-10-19;bmo;11.08;11.9;-6.88
2023-02-15;bmo;9.05;10.23;-11.54
2023-04-19;bmo;8.44;8.74;-3.46
2023-07-26;bmo;10.91;9.32;17.02
2023-10-25;bmo;9.25;10.07;-8.15
2024-02-14;bmo;8.24;8.22;0.21
2024-04-24;bmo;6.11;7.88;-22.46
2024-08-01;bmo;7.87;7.04;11.8
2024-10-23;bmo;8.21;7.6;8.06
2025-02-12;bmo;8.12;7.26;11.79
2025-04-23;bmo;7.66;7.87;-2.7
2025-07-29;bmo;10.24;9.81;4.37
2025-10-22;bmo;9.5;8.61;10.39
2026-02-11;bmo;6.74;8.1;-16.82
