date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-06;bmo;0.94;1.55;-39.53
2020-05-05;bmo;0.86;0.41;111.65
2020-07-30;bmo;1.11;0.08;1353.45
2020-11-03;bmo;2.09;0.99;110.6
2021-02-04;bmo;1.54;1.12;37.31
2021-04-29;bmo;2.0;1.13;76.61
2021-07-29;bmo;2.88;2.22;29.78
2021-10-28;bmo;2.41;1.85;29.97
2022-02-08;bmo;3.08;1.76;74.62
2022-05-03;bmo;2.39;1.9;25.48
2022-07-28;bmo;2.38;2.11;12.78
2022-11-01;bmo;3.18;3.16;0.52
2023-02-07;bmo;4.47;3.89;14.85
2023-05-02;bmo;3.51;2.71;29.41
2023-07-27;bmo;4.29;3.68;16.51
2023-10-31;bmo;3.97;3.39;17.17
2024-02-06;bmo;3.78;4.03;-6.26
2024-05-02;bmo;2.32;2.32;-0.01
2024-07-30;bmo;2.53;2.96;-14.58
2024-11-05;bmo;0.68;1.08;-36.89
2025-02-06;bmo;1.97;1.83;7.52
2025-05-01;bmo;0.41;0.04;976.4
2025-07-31;bmo;1.35;1.08;25.17
2025-10-31;bmo;1.35;1.22;10.72
2026-02-05;bmo;2.17;1.86;16.82
