date;timing;eps_actual;eps_estimated;surprise_pct
2020-03-04;bmo;0.72;0.66;8.66
2020-06-03;bmo;0.84;0.77;9.03
2020-09-02;amc;0.63;0.6;4.49
2020-12-09;bmo;1.02;0.91;12.34
2021-03-10;bmo;0.85;0.84;1.56
2021-06-09;bmo;0.57;0.66;-13.64
2021-09-01;bmo;0.55;0.47;17.48
2021-12-08;bmo;0.89;0.81;9.86
2022-03-09;bmo;0.69;0.68;0.82
2022-06-08;bmo;0.7;0.61;14.03
2022-09-01;bmo;0.56;0.56;-0.58
2022-12-07;bmo;1.02;0.86;18.73
2023-03-08;bmo;0.8;0.74;8.27
2023-06-07;bmo;0.68;0.65;4.74
2023-08-31;bmo;0.5;0.5;-0.47
2023-12-06;bmo;0.91;0.88;3.82
2024-03-06;bmo;0.8;0.77;3.94
2024-06-05;bmo;0.75;0.7;7.5
2024-08-29;bmo;0.63;0.62;1.6
2024-12-03;amc;0.89;0.87;1.93
2025-03-05;bmo;0.74;0.72;2.28
2025-06-02;bmo;0.73;0.66;11.39
2025-09-03;bmo;0.62;0.57;9.04
2025-12-09;bmo;0.77;0.73;4.97
2026-03-11;bmo;0.51;0.57;-10.63
