date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-29;bmo;0.1;0.07;49.9
2020-05-12;bmo;0.11;0.08;42.89
2020-07-29;bmo;0.13;0.1;31.54
2020-10-28;bmo;0.18;0.1;76.42
2021-02-03;bmo;0.17;0.13;30.56
2021-05-12;bmo;0.15;0.14;9.31
2021-07-28;bmo;0.16;0.15;9.2
2021-10-27;bmo;0.18;0.16;13.43
2022-02-02;bmo;0.18;0.16;11.77
2022-05-18;bmo;0.17;0.15;11.14
2022-08-03;bmo;0.18;0.17;3.1
2022-11-02;bmo;0.22;0.18;20.22
2023-02-01;bmo;0.25;0.21;17.12
2023-05-17;bmo;0.31;0.22;40.02
2023-08-02;bmo;0.27;0.22;22.24
2023-11-02;bmo;0.31;0.27;16.98
2024-02-08;bmo;0.32;0.28;14.53
2024-05-15;bmo;0.3;0.27;10.98
2024-08-07;bmo;0.33;0.29;12.58
2024-11-07;bmo;0.37;0.32;14.64
2025-01-30;bmo;0.37;0.33;11.73
2025-05-14;bmo;0.33;0.3;9.05
2025-08-06;bmo;0.42;0.38;11.49
2025-11-05;bmo;0.44;0.41;7.53
2026-02-09;bmo;0.44;0.41;7.18
