date;timing;eps_actual;eps_estimated;surprise_pct
2020-03-18;bmo;0.77;0.76;1.57
2020-07-01;bmo;1.1;1.06;3.46
2020-09-23;bmo;1.0;0.87;14.67
2020-12-17;bmo;1.06;0.97;9.34
2021-03-24;bmo;0.82;0.84;-2.16
2021-06-30;bmo;0.91;0.85;7.58
2021-09-22;bmo;0.99;0.89;11.44
2021-12-21;bmo;0.99;1.05;-5.73
2022-03-23;bmo;0.84;0.78;7.56
2022-06-29;bmo;1.12;1.01;11.06
2022-09-21;bmo;1.11;1.0;10.81
2022-12-20;bmo;1.1;1.06;3.33
2023-03-23;bmo;0.97;0.92;5.13
2023-06-28;bmo;1.03;1.05;-1.9
2023-09-20;bmo;1.09;1.08;0.8
2023-12-20;bmo;1.25;1.16;7.95
2024-03-20;bmo;1.17;1.05;11.92
2024-06-26;bmo;1.01;0.99;1.55
2024-09-18;bmo;1.07;1.06;0.98
2024-12-18;bmo;1.4;1.22;15.03
2025-03-19;bmo;1.0;0.96;4.02
2025-06-25;bmo;0.74;0.71;4.14
2025-09-17;bmo;2.22;0.85;162.2
2025-12-17;bmo;1.1;1.03;7.09
2026-03-18;bmo;0.64;0.73;-12.14
