date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-04;amc;0.66;0.63;4.43
2020-05-07;amc;0.73;0.68;7.92
2020-08-04;amc;0.78;0.72;8.66
2020-11-05;amc;0.78;0.72;9.01
2021-02-04;during;0.81;0.79;2.23
2021-05-06;amc;0.93;0.87;6.3
2021-08-03;amc;0.99;0.95;3.8
2021-11-04;amc;1.07;1.06;1.01
2022-02-03;amc;1.2;1.17;2.36
2022-05-09;amc;1.35;1.25;7.94
2022-08-02;amc;1.37;1.34;2.4
2022-11-03;amc;1.46;1.44;1.41
2023-02-02;amc;1.56;1.54;1.41
2023-05-04;amc;1.64;1.61;1.78
2023-08-03;amc;1.64;1.63;0.5
2023-11-02;amc;1.62;1.61;0.33
2024-02-01;amc;1.08;1.06;1.57
2024-05-06;amc;0.57;0.62;-7.8
2024-08-01;amc;0.53;0.52;1.55
2024-11-05;amc;0.46;0.43;5.96
2025-02-06;amc;0.2;0.28;-28.22
2025-05-08;amc;0.11;0.1;5.3
2025-08-07;amc;0.27;0.24;13.17
2025-11-06;amc;0.35;0.33;4.93
2026-02-05;amc;0.44;0.43;2.75
