date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-04;amc;1.06;1.05;0.64
2020-05-07;amc;1.08;1.06;1.6
2020-08-05;amc;1.07;1.05;1.97
2020-11-10;amc;1.23;1.19;3.8
2021-02-02;amc;1.16;1.14;2.11
2021-05-12;amc;1.13;1.13;-0.16
2021-08-04;amc;1.35;1.18;14.38
2021-11-02;amc;1.16;1.18;-1.42
2022-02-01;amc;1.2;1.18;1.35
2022-05-11;amc;1.54;1.24;24.21
2022-08-03;amc;1.27;1.27;0.3
2022-11-08;amc;1.29;1.29;-0.03
2023-02-01;bmo;1.45;1.35;7.75
2023-05-11;bmo;1.47;1.47;0.06
2023-08-02;bmo;1.57;1.48;6.1
2023-11-08;bmo;1.42;1.42;0.28
2024-02-06;amc;1.56;1.56;-0.24
2024-05-20;amc;1.56;1.57;-0.91
2024-08-06;amc;1.62;1.6;1.38
2024-11-12;amc;1.7;1.7;0.06
2025-02-03;amc;1.66;1.64;1.37
2025-05-07;amc;1.45;1.39;4.69
2025-08-06;amc;1.72;1.71;0.6
2025-11-10;amc;1.83;1.82;0.43
2026-02-02;amc;1.81;1.76;2.99
