date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-12;amc;-0.02;-0.09;76.95
2020-04-29;amc;-0.13;0.02;-652.49
2020-07-29;amc;-0.37;-0.15;-140.26
2020-10-28;amc;0.05;-0.07;172.28
2021-02-17;amc;-0.03;0.04;-168.03
2021-04-28;amc;0.62;0.52;18.6
2021-07-28;amc;0.13;0.28;-53.97
2021-10-27;amc;0.19;0.33;-42.87
2022-02-16;amc;0.46;0.64;-28.46
2022-04-27;amc;1.15;1.18;-2.91
2022-07-27;amc;1.68;1.95;-13.55
2022-10-26;amc;1.63;1.88;-13.21
2023-02-15;amc;1.04;0.89;16.12
2023-04-26;amc;0.5;0.52;-3.03
2023-07-26;amc;-0.28;-0.28;0.03
2023-10-25;amc;0.08;0.05;55.42
2024-02-14;amc;0.23;0.21;7.04
2024-04-24;amc;0.07;0.03;167.27
2024-07-31;amc;-0.19;-0.16;-18.81
2024-10-30;amc;-0.12;-0.06;-86.9
2025-02-12;amc;0.57;0.29;100.23
2025-04-30;amc;0.78;0.88;-11.04
2025-07-30;amc;0.35;0.42;-16.44
2025-10-29;amc;0.16;0.25;-37.32
2026-02-11;amc;0.43;0.52;-17.87
