date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-29;amc;1.27;1.42;-10.33
2020-04-22;amc;1.04;1.1;-5.42
2020-07-22;amc;0.98;0.73;34.79
2020-10-21;amc;1.61;1.42;13.02
2021-01-27;amc;2.01;1.76;14.45
2021-04-21;amc;2.01;1.65;21.48
2021-07-21;amc;2.4;2.35;2.21
2021-10-20;amc;2.58;2.53;1.91
2022-01-26;amc;2.99;2.87;4.36
2022-04-20;amc;3.34;3.34;-0.04
2022-07-20;amc;3.05;3.27;-6.67
2022-10-19;amc;2.76;2.76;-0.05
2023-02-01;amc;2.6;2.6;-0.08
2023-04-26;amc;2.17;2.07;5.04
2023-07-26;amc;1.85;1.79;3.07
2023-10-25;amc;1.71;1.71;0.08
2024-01-31;amc;1.62;1.62;-0.22
2024-04-24;amc;1.32;1.28;3.46
2024-07-30;amc;1.48;1.45;1.86
2024-10-29;amc;1.41;1.45;-2.43
2025-01-29;amc;1.31;1.34;-2.38
2025-05-13;bmo;0.95;0.94;1.0
2025-07-29;amc;1.2;1.17;2.36
2025-10-28;amc;1.22;1.23;-0.51
2026-01-28;amc;0.75;1.09;-31.28
