date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-31;bmo;1.04;0.9;15.08
2020-04-30;bmo;1.29;1.2;7.65
2020-07-31;bmo;1.72;1.17;46.7
2020-10-29;bmo;1.69;1.44;17.36
2021-02-02;bmo;1.76;1.39;26.48
2021-05-04;bmo;2.35;1.72;36.41
2021-07-30;bmo;2.34;2.04;14.63
2021-11-02;bmo;2.03;1.91;6.12
2022-02-02;bmo;1.89;1.72;9.93
2022-05-04;bmo;2.27;2.25;0.99
2022-08-02;bmo;1.56;1.63;-4.12
2022-11-01;bmo;2.15;2.04;5.52
2023-02-06;bmo;2.05;1.92;6.54
2023-05-02;bmo;2.55;2.43;4.88
2023-08-01;bmo;2.67;2.47;8.15
2023-11-01;bmo;2.53;2.37;6.73
2024-02-05;bmo;2.32;2.12;9.39
2024-05-01;bmo;2.81;2.68;4.79
2024-08-06;bmo;3.02;2.87;5.2
2024-10-31;bmo;2.8;2.69;4.26
2025-02-03;bmo;2.62;2.4;9.21
2025-05-01;bmo;2.96;2.85;3.92
2025-08-04;bmo;3.63;3.3;9.97
2025-11-03;bmo;3.4;3.15;8.08
2026-02-02;bmo;3.08;2.94;4.81
