date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-28;amc;0.32;0.31;4.6
2020-04-28;amc;0.18;0.18;-2.32
2020-07-28;amc;0.18;0.17;8.78
2020-10-27;bmo;0.41;0.36;15.49
2021-01-26;amc;0.52;0.48;9.46
2021-04-27;amc;0.52;0.44;18.31
2021-07-27;amc;0.63;0.54;16.95
2021-10-26;amc;0.73;0.66;10.04
2022-02-01;amc;0.92;0.76;21.38
2022-05-03;amc;1.13;0.92;22.23
2022-08-02;amc;1.05;1.04;1.37
2022-11-01;amc;0.67;0.7;-4.83
2023-01-31;amc;0.69;0.67;2.51
2023-05-02;amc;0.6;0.56;6.5
2023-08-01;amc;0.58;0.57;1.05
2023-10-31;amc;0.7;0.68;3.59
2024-01-30;amc;0.77;0.77;-0.01
2024-04-30;amc;0.62;0.61;2.04
2024-07-30;amc;0.69;0.68;1.26
2024-10-29;amc;0.92;0.92;0.46
2025-02-04;amc;1.09;1.09;0.36
2025-05-06;amc;0.96;0.93;2.83
2025-08-05;amc;0.54;-0.05;1240.2
2025-11-04;amc;1.2;1.17;2.48
2026-02-03;amc;1.53;1.32;15.98
