date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-26;amc;0.84;0.75;12.5
2020-04-27;amc;0.57;0.47;21.28
2020-07-27;amc;1.08;0.41;163.41
2020-10-26;amc;1.19;1.02;16.67
2021-02-25;amc;0.99;0.84;17.86
2021-04-28;amc;0.73;0.5;46.0
2021-07-28;amc;0.9;0.91;-1.46
2021-10-27;amc;1.27;1.01;25.74
2022-02-23;amc;1.04;1.05;-0.95
2022-04-27;amc;0.91;0.87;4.2
2022-07-27;amc;1.17;1.01;15.46
2022-10-26;amc;1.71;1.39;23.02
2023-02-22;amc;1.54;1.37;12.41
2023-04-26;amc;1.51;1.08;39.39
2023-07-26;amc;1.99;1.62;23.17
2023-10-26;amc;2.74;2.17;26.29
2024-02-22;amc;2.55;2.18;17.15
2024-04-25;amc;2.69;2.08;29.63
2024-07-25;amc;3.74;3.19;17.19
2024-10-24;amc;4.09;3.99;2.41
2025-02-20;amc;4.08;3.67;11.07
2025-04-24;amc;4.75;3.71;28.12
2025-07-24;amc;6.53;4.84;35.05
2025-10-23;amc;8.25;6.23;32.39
2026-02-19;amc;9.37;6.75;38.71
