date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-20;bmo;0.5;0.48;5.12
2020-05-05;bmo;0.4;0.42;-4.88
2020-07-30;bmo;0.32;0.31;3.31
2020-10-29;bmo;0.86;0.83;3.87
2021-02-18;bmo;1.06;0.94;12.37
2021-04-29;bmo;0.74;0.78;-5.59
2021-07-22;bmo;0.83;0.77;7.82
2021-10-28;bmo;0.6;0.73;-17.37
2022-02-24;bmo;0.78;0.77;1.82
2022-04-22;bmo;0.69;0.72;-4.5
2022-07-25;bmo;0.46;0.61;-24.34
2022-11-01;bmo;0.27;0.34;-19.68
2023-02-23;bmo;0.44;0.45;-1.68
2023-04-27;bmo;0.4;0.32;24.9
2023-07-20;bmo;0.33;0.45;-26.93
2023-10-26;bmo;0.36;0.4;-10.88
2024-02-22;bmo;0.5;0.44;13.5
2024-04-25;bmo;0.55;0.37;50.63
2024-07-24;amc;0.72;0.61;17.82
2024-10-23;amc;0.81;0.86;-5.32
2025-02-20;amc;1.4;1.03;35.75
2025-04-23;amc;1.25;0.91;37.08
2025-07-24;amc;1.43;1.16;22.9
2025-10-23;amc;1.71;1.44;18.84
2026-02-19;amc;2.52;2.03;24.25
