date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-06;amc;0.25;0.17;47.18
2020-04-27;amc;0.13;0.1;35.23
2020-07-27;amc;-0.24;-0.17;-41.68
2020-10-26;amc;-0.14;-0.11;-29.23
2021-02-04;amc;-0.9;-0.32;-183.46
2021-04-27;amc;-0.28;-0.23;-20.21
2021-07-27;amc;-0.03;-0.12;76.82
2021-10-26;amc;-0.12;-0.09;-33.63
2022-02-03;amc;-0.1;-0.04;-133.43
2022-04-28;amc;;-0.06;100.0
2022-07-27;amc;0.18;0.04;364.4
2022-10-27;amc;0.15;0.16;-4.86
2023-02-06;amc;0.26;0.24;8.21
2023-04-26;amc;0.2;0.22;-9.83
2023-07-26;amc;0.39;0.3;28.17
2023-10-26;amc;0.27;0.34;-20.49
2024-02-01;amc;1.51;0.42;260.32
2024-04-25;amc;0.24;0.27;-10.6
2024-07-25;amc;0.57;0.35;65.06
2024-10-24;amc;0.34;0.34;0.41
2025-02-04;amc;0.41;0.36;15.42
2025-04-28;amc;0.19;0.25;-23.15
2025-07-28;amc;0.29;0.29;-1.21
2025-10-27;amc;0.11;0.25;-55.55
2026-02-04;amc;-0.52;0.25;-310.53
