date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-12;amc;0.35;0.23;53.05
2020-04-29;amc;0.23;0.21;8.93
2020-07-29;amc;0.22;0.22;0.48
2020-10-28;amc;0.25;0.24;2.53
2021-02-17;amc;0.21;0.23;-9.42
2021-04-28;amc;0.21;0.23;-8.19
2021-07-28;amc;0.23;0.22;3.65
2021-10-27;amc;0.22;0.2;9.98
2022-02-16;amc;0.2;0.23;-12.43
2022-04-27;amc;0.19;0.22;-13.82
2022-07-27;amc;0.2;0.23;-13.58
2022-10-26;amc;0.2;0.22;-10.45
2023-02-15;amc;0.2;0.22;-10.03
2023-04-26;amc;0.21;0.2;2.77
2023-07-26;during;0.22;0.24;-8.18
2023-10-25;amc;0.23;0.23;1.04
2024-02-14;amc;0.24;0.26;-5.89
2024-04-24;amc;0.21;0.22;-6.22
2024-07-31;amc;0.23;0.27;-14.41
2024-10-30;amc;0.23;0.3;-24.44
2025-02-12;amc;0.26;0.27;-4.09
2025-04-30;amc;0.28;0.3;-5.68
2025-07-30;amc;0.26;0.25;5.35
2025-10-29;amc;0.24;0.25;-4.5
2026-02-11;amc;0.28;0.27;2.19
