date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-25;amc;0.89;0.77;16.28
2020-05-26;amc;0.55;0.41;33.36
2020-08-25;amc;0.4;0.32;26.76
2020-12-21;amc;0.45;0.41;8.86
2021-02-23;amc;0.51;0.49;4.72
2021-05-25;amc;0.51;0.48;6.52
2021-08-24;amc;0.56;0.55;2.3
2021-12-15;amc;0.62;0.58;6.51
2022-02-23;amc;0.63;0.6;4.24
2022-05-23;amc;0.62;0.62;0.67
2022-08-29;amc;0.6;0.66;-8.72
2022-12-19;amc;0.7;0.69;1.45
2023-02-27;amc;0.67;0.71;-5.03
2023-05-24;amc;0.76;0.73;4.72
2023-08-30;amc;0.74;0.66;12.12
2023-12-18;amc;0.74;0.69;7.71
2024-02-26;amc;0.82;0.73;11.79
2024-05-28;amc;0.88;0.82;7.53
2024-08-26;amc;0.97;0.92;5.57
2024-12-17;amc;0.99;0.98;1.14
2025-02-26;amc;1.2;0.95;26.05
2025-05-27;amc;1.12;1.03;8.34
2025-08-25;amc;1.26;1.14;10.76
2025-12-18;amc;1.33;1.22;9.33
2026-02-25;amc;1.35;1.29;4.68
