date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-27;amc;0.15;0.12;28.61
2020-05-07;amc;0.09;0.04;120.0
2020-08-06;amc;0.09;0.03;237.99
2020-11-05;amc;0.13;0.05;181.22
2021-02-18;amc;0.37;0.19;97.51
2021-05-10;bmo;0.14;0.08;75.11
2021-08-09;bmo;0.18;0.13;42.76
2021-11-08;bmo;0.18;0.15;19.98
2022-02-16;bmo;0.42;0.28;51.18
2022-05-10;amc;0.21;0.14;47.07
2022-08-09;amc;0.2;0.2;0.39
2022-11-09;bmo;0.26;0.23;15.22
2023-02-15;bmo;0.38;0.36;5.95
2023-05-10;amc;0.23;0.12;87.86
2023-08-09;amc;0.28;0.26;8.51
2023-11-09;amc;0.33;0.29;13.63
2024-02-15;amc;0.41;0.43;-4.58
2024-05-08;amc;0.26;0.22;20.74
2024-08-08;amc;0.39;0.36;9.54
2024-11-07;amc;0.41;0.39;4.27
2025-02-12;amc;0.36;0.33;8.34
2025-05-08;amc;0.1;0.04;165.53
2025-08-07;amc;0.41;0.41;-0.92
2025-11-06;amc;0.23;0.2;14.62
2026-02-25;amc;0.59;0.58;1.67
