date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-19;bmo;0.14;0.17;-18.9
2020-05-06;bmo;0.27;0.24;13.45
2020-07-29;bmo;0.39;0.29;33.51
2020-11-02;bmo;0.34;0.34;0.49
2021-02-17;bmo;0.18;0.23;-21.53
2021-04-28;bmo;0.44;0.31;42.08
2021-07-28;bmo;0.38;0.33;15.55
2021-11-03;bmo;0.29;0.35;-17.91
2022-02-16;bmo;0.24;0.32;-23.87
2022-05-04;bmo;0.34;0.36;-6.68
2022-07-28;bmo;0.45;0.36;24.14
2022-10-26;bmo;0.45;0.36;24.13
2023-02-22;bmo;0.6;0.41;47.57
2023-05-03;bmo;0.59;0.45;30.96
2023-08-02;bmo;0.57;0.51;11.13
2023-11-01;bmo;0.69;0.52;33.19
2024-02-21;bmo;0.64;0.57;12.11
2024-05-01;bmo;0.98;0.77;28.1
2024-07-31;bmo;0.93;0.83;12.01
2024-10-30;bmo;0.89;0.96;-6.58
2025-02-19;bmo;0.95;0.87;9.64
2025-04-30;bmo;1.03;0.87;18.5
2025-07-30;bmo;1.0;0.87;15.0
2025-11-04;bmo;1.09;0.92;19.04
2026-02-18;bmo;0.96;0.85;13.6
