date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-27;amc;1.38;0.95;45.5
2020-04-30;amc;0.08;0.19;-58.05
2020-07-30;amc;-0.14;-0.18;25.75
2020-10-29;amc;-0.22;-0.1;-117.76
2021-02-25;amc;-0.38;-0.27;-40.93
2021-04-29;amc;-0.44;-0.32;-34.65
2021-07-28;amc;-0.31;-0.23;-33.91
2021-10-28;amc;-0.29;0.02;-1557.0
2022-02-24;amc;-0.03;-0.03;-7.86
2022-04-28;amc;-0.99;-0.07;-1242.22
2022-07-27;amc;0.19;0.41;-52.86
2022-10-27;amc;0.04;0.17;-74.78
2023-02-23;amc;0.37;0.46;-19.67
2023-04-26;amc;0.29;0.32;-9.48
2023-07-26;amc;0.54;0.29;90.07
2023-10-25;amc;0.41;0.39;4.42
2024-02-22;amc;1.2;0.4;201.89
2024-04-25;amc;0.41;0.42;-0.56
2024-07-23;amc;0.79;0.44;78.15
2024-10-30;amc;0.85;0.78;8.59
2025-02-26;amc;0.88;0.87;0.66
2025-04-30;amc;1.02;0.88;16.31
2025-07-29;amc;1.65;1.26;30.84
2025-10-27;amc;1.16;1.2;-3.38
2026-02-25;amc;1.24;1.18;4.68
