date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-25;bmo;-0.18;-0.23;22.04
2020-04-28;bmo;-0.08;-0.13;39.76
2020-07-28;bmo;-0.09;-0.1;10.0
2020-10-20;bmo;-0.03;-0.1;70.0
2021-02-11;bmo;-0.06;-0.1;37.93
2021-04-20;bmo;-0.04;-0.04;11.11
2021-07-20;bmo;0.03;-0.04;175.0
2021-10-19;bmo;-0.01;-0.02;40.0
2022-02-17;bmo;-0.04;-0.05;15.79
2022-04-19;bmo;0.02;;700.6
2022-07-26;bmo;0.04;;1700.0
2022-10-20;bmo;0.02;0.01;42.86
2023-02-16;bmo;0.01;;308.11
2023-04-20;bmo;0.08;0.01;749.0
2023-07-25;bmo;-0.23;0.04;-643.08
2023-10-19;bmo;;0.06;-101.55
2024-02-15;bmo;0.31;0.09;237.07
2024-04-18;bmo;0.17;0.19;-11.26
2024-07-23;bmo;0.16;0.23;-30.93
2024-10-17;bmo;0.22;0.21;2.9
2025-02-13;bmo;0.32;0.22;43.64
2025-04-22;bmo;0.27;0.28;-3.57
2025-07-24;bmo;0.2;0.24;-16.92
2025-10-23;bmo;0.35;0.26;37.22
2026-02-12;bmo;0.27;0.25;8.49
2026-04-23;bmo;0.2;0.28;-27.55
