date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-31;bmo;2.63;2.38;10.34
2020-04-28;bmo;1.6;1.67;-4.46
2020-07-31;bmo;1.03;0.72;43.33
2020-10-27;bmo;1.34;1.18;13.97
2021-01-29;bmo;2.12;1.49;42.46
2021-04-29;bmo;2.87;1.94;47.97
2021-07-30;bmo;2.6;2.41;7.99
2021-10-28;bmo;2.66;2.2;20.8
2022-01-28;bmo;2.69;2.26;18.85
2022-04-28;bmo;2.88;2.6;10.63
2022-08-02;bmo;3.18;3.02;5.44
2022-10-27;bmo;3.95;3.17;24.78
2023-01-31;bmo;3.86;4.03;-4.19
2023-04-27;bmo;4.91;3.79;29.5
2023-08-01;bmo;5.55;4.58;21.24
2023-10-31;bmo;5.52;4.79;15.18
2024-02-05;bmo;5.23;4.75;10.06
2024-04-25;bmo;5.6;5.13;9.13
2024-08-06;bmo;5.99;5.54;8.14
2024-10-30;bmo;5.17;5.35;-3.44
2025-01-30;bmo;5.14;5.03;2.25
2025-04-30;bmo;4.25;4.34;-2.19
2025-08-05;bmo;4.72;4.9;-3.73
2025-10-29;bmo;4.95;4.52;9.43
2026-01-29;bmo;5.16;4.71;9.51
