date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-12;amc;1.43;1.43;-0.13
2020-04-29;amc;1.25;1.25;-0.33
2020-07-29;amc;1.38;1.2;14.55
2020-11-04;amc;1.5;1.33;12.46
2021-02-10;bmo;1.39;1.42;-2.06
2021-04-28;amc;1.43;1.32;8.04
2021-07-28;amc;1.83;1.61;13.72
2021-10-27;amc;2.01;1.77;13.45
2022-02-16;amc;1.75;1.74;0.48
2022-04-27;amc;1.9;1.7;11.57
2022-07-27;amc;1.88;1.82;3.48
2022-10-26;amc;2.06;1.86;10.91
2023-02-15;amc;1.66;1.75;-5.34
2023-04-26;amc;1.76;1.69;4.02
2023-07-26;amc;2.01;1.89;6.15
2023-11-01;amc;2.14;1.99;7.59
2024-02-14;amc;1.89;1.86;1.54
2024-04-24;amc;2.2;2.0;10.22
2024-07-24;amc;2.4;2.31;4.07
2024-10-23;amc;2.52;2.43;3.68
2025-02-12;amc;1.49;1.62;-7.97
2025-04-23;amc;2.78;2.56;8.72
2025-07-30;amc;2.91;2.78;4.78
2025-10-29;amc;2.97;2.86;3.9
2026-02-11;amc;2.64;2.73;-3.28
