date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-27;amc;1.4;1.28;9.22
2020-05-11;bmo;0.9;0.87;4.56
2020-08-06;bmo;1.11;0.98;13.19
2020-11-06;bmo;1.31;1.16;13.08
2021-03-01;amc;0.62;1.24;-50.3
2021-05-10;bmo;0.92;0.8;15.69
2021-08-09;bmo;0.98;0.88;11.13
2021-11-08;bmo;0.99;0.88;11.93
2022-02-28;bmo;0.8;0.83;-3.02
2022-05-09;bmo;0.93;0.83;12.3
2022-08-08;bmo;0.88;0.82;7.06
2022-11-07;bmo;0.87;0.84;4.26
2023-02-27;bmo;0.67;0.72;-6.1
2023-05-08;bmo;0.77;0.7;10.56
2023-08-07;bmo;0.75;0.71;5.44
2023-11-07;amc;0.79;0.74;6.75
2024-02-28;bmo;0.62;0.65;-4.29
2024-05-09;bmo;0.67;0.67;-0.41
2024-08-08;bmo;0.69;0.68;2.29
2024-11-07;bmo;0.75;0.68;10.73
2025-02-27;bmo;0.54;0.57;-5.6
2025-05-08;bmo;0.5;0.49;1.64
2025-08-07;bmo;0.62;0.56;11.55
2025-11-06;bmo;0.67;0.62;8.52
2026-02-26;bmo;0.57;0.53;7.39
