date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-19;bmo;1.29;1.05;22.37
2020-04-29;bmo;0.91;0.81;12.35
2020-07-29;bmo;0.91;0.41;122.19
2020-10-28;bmo;1.58;1.0;57.84
2021-02-17;bmo;1.73;1.39;24.12
2021-04-28;bmo;1.18;0.9;31.04
2021-07-28;bmo;1.68;1.25;34.22
2021-10-27;bmo;1.41;1.27;10.69
2022-02-16;bmo;1.55;1.42;8.93
2022-04-27;bmo;1.11;1.1;0.83
2022-07-27;bmo;1.44;1.43;1.05
2022-10-26;bmo;1.24;1.12;11.02
2023-02-22;bmo;1.35;1.17;15.63
2023-05-03;bmo;1.02;1.03;-1.39
2023-08-02;bmo;1.45;1.42;2.05
2023-11-01;bmo;1.41;1.28;9.89
2024-02-21;bmo;1.72;1.4;22.45
2024-05-01;bmo;1.42;1.01;40.28
2024-07-31;bmo;1.58;1.44;9.82
2024-10-30;bmo;2.07;1.42;45.91
2025-02-19;bmo;2.25;2.01;11.99
2025-04-30;bmo;1.61;1.68;-3.99
2025-07-30;bmo;2.17;1.9;14.38
2025-10-29;bmo;1.99;1.99;
2026-02-18;bmo;2.79;2.39;16.63
