date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-30;bmo;2.11;2.11;0.09
2020-04-28;bmo;1.15;1.23;-6.5
2020-07-30;bmo;2.13;1.08;97.6
2020-10-28;bmo;2.28;1.9;20.02
2021-02-02;bmo;2.66;2.15;23.9
2021-04-27;bmo;2.77;1.72;61.06
2021-07-27;bmo;3.06;2.81;8.79
2021-10-26;bmo;2.71;2.55;6.43
2022-02-01;bmo;3.59;3.1;15.64
2022-04-26;bmo;3.05;2.88;5.82
2022-07-26;bmo;3.29;3.16;4.13
2022-10-25;bmo;2.99;2.85;4.88
2023-01-31;bmo;3.62;3.58;1.04
2023-04-25;bmo;2.2;2.21;-0.4
2023-08-08;bmo;2.54;2.5;1.8
2023-10-26;bmo;1.57;1.56;0.57
2024-01-30;bmo;2.47;2.46;0.41
2024-04-23;bmo;1.43;1.34;6.74
2024-07-23;bmo;1.79;1.99;-10.1
2024-10-24;bmo;1.76;1.62;8.45
2025-01-30;bmo;2.75;2.53;8.6
2025-04-29;bmo;1.49;1.38;7.91
2025-07-29;bmo;1.55;1.57;-1.02
2025-10-28;bmo;1.74;1.3;33.94
2026-01-27;bmo;2.38;2.2;8.14
