date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-30;bmo;1.02;1.02;-0.05
2020-04-30;bmo;1.09;0.99;10.36
2020-07-28;bmo;1.09;1.06;2.85
2020-10-30;bmo;1.19;1.16;2.89
2021-01-28;bmo;0.99;1.02;-2.85
2021-04-29;bmo;1.07;1.05;2.08
2021-07-29;bmo;1.23;1.17;4.73
2021-10-28;bmo;1.22;1.26;-3.01
2022-01-27;bmo;1.09;1.08;0.64
2022-04-28;bmo;1.12;1.09;2.52
2022-07-28;bmo;1.26;1.25;0.77
2022-10-27;bmo;1.28;1.3;-1.82
2023-02-01;bmo;1.18;1.16;1.79
2023-04-27;bmo;1.18;1.17;0.51
2023-08-01;bmo;1.31;1.3;0.77
2023-10-26;bmo;1.28;1.3;-1.25
2024-02-01;bmo;1.18;1.18;0.41
2024-04-25;bmo;1.15;1.15;-0.06
2024-07-31;bmo;1.31;1.34;-2.56
2024-10-31;bmo;1.38;1.35;2.25
2025-01-30;bmo;1.29;1.28;0.85
2025-04-29;bmo;1.23;1.19;3.52
2025-07-30;bmo;1.44;1.38;3.99
2025-10-30;bmo;1.45;1.45;0.13
2026-01-29;bmo;1.3;1.32;-1.33
