date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-20;amc;0.5;0.48;4.41
2020-04-28;amc;-0.02;0.06;-131.99
2020-07-28;amc;-0.98;-1.47;33.46
2020-10-26;amc;0.38;0.23;67.75
2021-02-16;amc;0.46;0.41;12.61
2021-04-27;amc;0.93;0.46;102.87
2021-07-27;amc;1.54;0.92;67.1
2021-10-26;amc;1.3;1.26;3.33
2022-02-03;amc;1.35;1.25;8.41
2022-04-26;amc;1.4;1.21;15.59
2022-07-26;amc;1.48;1.39;6.85
2022-10-25;amc;1.48;1.32;11.82
2023-02-02;amc;1.72;1.49;15.75
2023-04-25;amc;1.71;1.54;11.06
2023-07-27;amc;1.58;1.65;-4.03
2023-10-24;amc;1.36;1.47;-7.31
2024-02-08;amc;1.66;1.49;11.75
2024-04-25;amc;1.51;1.59;-4.88
2024-07-25;amc;1.58;1.49;6.11
2024-10-24;amc;1.52;1.4;8.7
2025-02-06;amc;1.96;1.79;9.3
2025-04-24;amc;1.62;1.52;6.32
2025-07-24;amc;1.87;1.67;12.18
2025-10-23;amc;1.72;1.63;5.84
2026-02-05;amc;2.21;1.94;14.18
