date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-06;bmo;0.44;0.38;16.58
2020-05-21;bmo;0.13;0.15;-14.37
2020-08-06;bmo;1.1;0.73;51.06
2020-11-05;bmo;1.06;1.11;-4.15
2021-02-04;bmo;0.81;0.51;59.41
2021-05-20;bmo;0.44;0.34;29.53
2021-08-05;bmo;1.23;1.29;-4.17
2021-11-04;bmo;1.23;1.17;5.99
2022-02-03;bmo;1.27;1.01;25.73
2022-05-19;bmo;0.94;0.64;47.87
2022-08-04;bmo;2.23;1.46;53.41
2022-11-03;bmo;1.81;1.89;-4.55
2023-02-02;bmo;0.97;1.21;-19.58
2023-05-18;bmo;1.14;0.8;43.17
2023-08-03;bmo;2.07;1.54;34.38
2023-11-02;bmo;1.71;1.69;1.57
2024-02-08;bmo;1.4;1.05;34.22
2024-05-16;bmo;1.31;1.03;27.76
2024-08-08;bmo;2.06;2.07;-0.43
2024-11-08;bmo;1.7;1.89;-10.15
2025-02-06;bmo;1.09;1.23;-11.38
2025-05-15;bmo;1.03;1.1;-6.19
2025-08-07;bmo;1.84;1.74;5.72
2025-11-06;bmo;1.98;1.64;20.49
2026-02-05;bmo;1.27;1.1;15.76
