date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-30;bmo;1.54;1.45;5.96
2020-04-21;bmo;1.39;1.18;17.56
2020-07-22;bmo;1.13;0.92;22.72
2020-10-20;bmo;1.6;1.32;21.0
2021-01-28;bmo;1.55;1.38;12.55
2021-04-20;bmo;1.81;1.47;23.43
2021-07-20;bmo;2.06;1.84;11.92
2021-10-19;bmo;1.98;1.85;6.88
2022-01-27;bmo;1.78;1.67;6.52
2022-04-21;bmo;1.9;1.83;4.07
2022-07-21;bmo;2.14;2.07;3.28
2022-10-20;bmo;2.26;2.19;3.2
2023-01-31;bmo;2.16;2.15;0.35
2023-04-26;bmo;1.94;1.93;0.72
2023-07-25;bmo;2.05;2.21;-7.07
2023-10-24;bmo;2.35;2.33;0.97
2024-02-01;bmo;2.45;2.43;0.94
2024-04-25;bmo;1.95;1.88;3.96
2024-07-25;bmo;2.36;2.21;6.74
2024-10-24;bmo;2.27;2.18;4.33
2025-01-30;bmo;2.2;2.08;5.94
2025-04-24;bmo;2.05;1.98;3.45
2025-07-24;bmo;2.44;2.39;2.1
2025-10-23;bmo;2.62;2.51;4.52
2026-01-29;bmo;2.51;2.49;0.97
2026-04-23;bmo;2.28;2.27;0.46
