date;timing;eps_actual;eps_estimated;surprise_pct
2020-02-25;amc;0.22;0.19;12.84
2020-05-07;amc;;0.13;-100.0
2020-08-03;amc;-0.3;-0.39;23.02
2020-10-28;amc;0.06;-0.08;170.62
2021-02-23;amc;0.42;-0.06;815.26
2021-05-04;amc;0.27;0.09;198.31
2021-08-09;amc;0.21;0.17;20.16
2021-11-03;amc;0.12;0.17;-29.16
2022-02-22;amc;0.1;0.22;-54.27
2022-05-03;amc;-0.01;0.04;-128.38
2022-08-04;amc;0.01;-0.03;132.13
2022-11-03;amc;0.01;0.01;19.05
2023-02-23;amc;0.16;0.15;6.17
2023-05-02;amc;0.23;0.11;116.8
2023-08-01;amc;0.43;0.28;53.87
2023-11-02;amc;0.67;0.45;47.32
2024-02-22;amc;0.76;0.7;8.62
2024-05-07;amc;0.41;0.38;8.28
2024-07-30;amc;0.64;0.56;14.79
2024-10-30;amc;0.75;0.71;6.01
2025-02-18;amc;0.97;0.89;8.54
2025-04-23;amc;0.83;0.67;24.5
2025-07-29;amc;0.86;0.82;4.71
2025-11-05;amc;0.97;0.92;5.33
2026-02-25;during;1.18;1.11;6.06
2026-04-24;during;;1.06;
