date;timing;eps_actual;eps_estimated;surprise_pct
2020-01-29;amc;0.4;0.39;3.95
2020-04-22;amc;0.4;0.38;5.87
2020-07-29;amc;0.48;0.41;18.02
2020-10-21;amc;0.57;0.52;9.15
2021-01-27;amc;0.6;0.57;5.5
2021-04-21;amc;0.75;0.66;13.37
2021-07-28;amc;0.81;0.76;6.27
2021-10-20;amc;0.84;0.82;1.92
2022-01-26;amc;0.85;0.85;0.19
2022-04-20;amc;0.74;0.75;-1.41
2022-07-27;amc;0.88;0.73;20.45
2022-10-19;amc;1.04;0.95;9.19
2023-01-25;amc;1.07;1.0;7.11
2023-04-19;amc;0.7;0.65;7.12
2023-07-26;amc;0.6;0.51;16.53
2023-10-18;amc;0.69;0.61;11.83
2024-01-24;amc;0.75;0.71;5.69
2024-04-24;amc;0.78;0.73;6.78
2024-07-31;amc;0.81;0.76;7.29
2024-10-23;amc;0.86;0.81;6.51
2025-01-29;amc;0.91;0.88;3.51
2025-04-23;amc;1.04;1.0;4.06
2025-07-30;amc;1.33;1.21;10.36
2025-10-22;amc;1.26;1.22;3.27
2026-01-28;amc;1.27;1.17;8.7
2026-04-22;amc;1.47;1.36;7.87
